episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
0,1.0,-4.022865642389805,-0.15452792846247776,-95.00189853392828,-30.0,1.0,[-30.0 1.0],0.0,False,True,0.6064886238501419,1,23.090893150458665,6.937,prepare,0.0
0,2.0,-4.022849314726577,-0.15437182324580156,-95.00122775598611,-8.696522112975128,1.1286793237186612,[-8.696522112975128 1.1286793237186612],1.0,False,True,0.6058182518481047,1,23.090893150458665,7.006,in_progress,0.0
0,3.0,-4.023938450568335,-0.16541258087901756,-95.04910300541607,3.970782202766827,1.3556885887327732,[3.970782202766827 1.3556885887327732],1.0,False,True,0.6532488450616927,1,23.090893150458665,7.073,in_progress,0.0
0,4.0,-4.025978067064151,-0.18976981298591344,-95.04468719983437,30.0,1.1280263031727424,[30.0 1.1280263031727424],1.0,False,True,0.7579837749563756,1,23.090893150458665,7.133,in_progress,0.0
0,5.0,-4.022066294706922,-0.22385927021868046,-93.37161110782932,-30.0,1.0,[-30.0 1.0],1.0,False,True,0.9063810016913438,2,23.090893150458665,7.201,in_progress,0.0
0,6.0,-4.015876942146278,-0.26749974217715683,-91.27460040520718,-30.0,1.1895979394698957,[-30.0 1.1895979394698957],1.0,False,True,1.096672237052376,2,23.090893150458665,7.265,in_progress,0.0
0,7.0,-4.027657534827962,-0.31850659586206675,-93.76765183968088,-29.90449352992065,1.0,[-29.90449352992065 1.0],1.0,False,True,1.3139858368520247,2,23.090893150458665,7.326,in_progress,0.0
0,8.0,-4.052821525265262,-0.36763748523142437,-98.91401409745517,27.066133442186356,1.1046168487067964,[27.066133442186356 1.1046168487067964],1.0,False,True,1.5196023970265093,3,23.090893150458665,7.4030000000000005,in_progress,0.0
0,9.0,-4.078187765373388,-0.42789252584621684,-102.4762722217828,15.335041689465939,1.5,[15.335041689465939 1.5],1.0,False,True,1.7732478037127957,3,23.090893150458665,7.464,in_progress,0.0
0,10.0,-4.086473335286466,-0.4939969682704704,-101.05211577347013,-30.0,1.226634022749497,[-30.0 1.226634022749497],1.0,False,True,2.0225473461777685,3,23.090893150458665,7.518,in_progress,0.0
0,11.0,-4.09476264902683,-0.5657268513206288,-99.73995679265668,24.437983828896535,1.5,[24.437983828896535 1.5],0.5,False,True,2.324173292377707,3,23.090893150458665,7.601,in_progress,0.0
0,12.0,-4.1152144444898795,-0.6446590314784023,-101.19942349766833,-1.5944264001404527,1.1959644419087465,[-1.5944264001404527 1.1959644419087465],0.5,False,True,2.648656498264884,4,23.090893150458665,7.6690000000000005,in_progress,0.0
0,13.0,-4.120287611765792,-0.7309413757883573,-98.6508912237615,-0.9054359623467931,1.4809912910178067,[-0.9054359623467931 1.4809912910178067],0.5,False,True,3.014687177707153,4,23.090893150458665,7.726,in_progress,0.0
0,14.0,-4.124951665525685,-0.8138161883516469,-96.93083351593792,-1.8977504988548048,1.0,[-1.8977504988548048 1.0],0.5,False,True,3.3013979385092727,4,23.090893150458665,7.805,in_progress,0.0
0,15.0,-4.12954274462303,-0.9088194023747793,-95.43072464118191,13.596916889503888,1.0,[13.596916889503888 1.0],0.5,False,True,3.696700276405878,4,23.090893150458665,7.878,in_progress,0.0
0,16.0,-4.126356684102419,-0.991698367057483,-92.93839511417762,-30.0,1.4174529516409997,[-30.0 1.4174529516409997],0.5,False,True,4.048855985561503,5,23.090893150458665,7.936,in_progress,0.0
0,17.0,-4.122423167325029,-1.060504965529069,-91.30745166951259,3.373821607843361,1.1662541356346723,[3.373821607843361 1.1662541356346723],0.5,False,True,4.342525909387004,5,23.090893150458665,8.002,in_progress,0.0
0,18.0,-4.121743358994408,-1.1439147731765633,-90.71597508931636,8.126821760563942,1.1066948778820336,[8.126821760563942 1.1066948778820336],0.5,False,True,4.584638294595259,5,23.090893150458665,8.07,in_progress,0.0
0,19.0,-4.116047180587697,-1.219637671470623,-89.27861376341349,-30.0,1.1961466216092755,[-30.0 1.1961466216092755],0.1,False,True,4.902347393444708,5,23.090893150458665,8.125,in_progress,0.0
0,20.0,-4.112450183064148,-1.2930478601537279,-88.62314800549804,-30.0,1.5,[-30.0 1.5],0.1,False,True,5.207602181764305,6,23.090893150458665,8.199,in_progress,0.0
0,21.0,-4.124598016401154,-1.3761911297094418,-91.80482764732122,-27.19840802176979,1.0,[-27.19840802176979 1.0],0.1,False,True,5.53015000207239,6,23.090893150458665,8.261,in_progress,0.0
0,22.0,-4.1480669561407595,-1.4546629232564343,-96.46524814296158,30.0,1.5,[30.0 1.5],0.1,False,True,5.817423268636087,6,23.090893150458665,8.332,in_progress,0.0
0,23.0,-4.17163385431672,-1.5368239111633648,-99.4534417564289,13.584346841192605,1.0,[13.584346841192605 1.0],0.1,False,True,5.82956751857778,6,23.090893150458665,8.395,in_progress,0.0
0,24.0,-4.177416248716346,-1.616841033147645,-97.82668261408621,26.718836214604735,1.4652869897352132,[26.718836214604735 1.4652869897352132],0.1,False,True,6.091971738880534,6,23.090893150458665,8.468,in_progress,0.0
0,25.0,-4.165438402188658,-1.705950854150317,-92.54033105980702,30.0,1.0484014525377905,[30.0 1.0484014525377905],0.1,False,False,6.454793049750764,6,23.090893150458665,8.537,in_progress,0.0
0,26.0,-4.142506039966472,-1.7899171656025008,-86.69155085997325,19.904131259308187,1.5,[19.904131259308187 1.5],0.001,False,False,6.821076731884529,7,23.090893150458665,8.604,in_progress,0.0
0,27.0,-4.112473669951212,-1.8688103643992044,-81.04617247868366,7.098995058771173,1.3338813376515244,[7.098995058771173 1.3338813376515244],0.001,False,False,7.144937081120557,7,23.090893150458665,8.663,in_progress,0.0
0,28.0,-4.078685691455042,-1.947885423928778,-76.43577693763073,30.0,1.0,[30.0 1.0],0.001,False,False,7.144937081120557,7,23.090893150458665,8.739,in_progress,0.0
0,29.0,-4.0405944389217945,-2.038597508714096,-73.13880850920442,-12.346009207751536,1.0449837437300669,[-12.346009207751536 1.0449837437300669],0.001,False,False,7.345022989982808,7,23.090893150458665,8.801,in_progress,0.0
0,30.0,-4.012446533451968,-2.1113309401197027,-71.8519816984759,-10.551656442722557,1.5,[-10.551656442722557 1.5],0.001,False,False,7.657935917579678,7,23.090893150458665,8.869,in_progress,0.0
0,31.0,-3.992683249369111,-2.189017851705779,-73.1083709863513,-15.400236102010766,1.0,[-15.400236102010766 1.0],0.001,False,False,7.961581375684068,8,23.090893150458665,8.934,in_progress,0.0
0,32.0,-3.982727540081592,-2.271672326505806,-76.29604294007433,6.946315013822286,1.0,[6.946315013822286 1.0],0.001,True,False,8.251780026372217,8,23.090893150458665,8.998,off_track,0.0
1,1.0,-3.802435616847919,-1.2824600600131622,-70.72732240343012,-10.861537549363252,1.0442803070554973,[-10.861537549363252 1.0442803070554973],0.0,False,True,0.6072950086661255,6,23.090893150458665,9.131,prepare,0.0
1,2.0,-3.802551066774539,-1.282256935613367,-70.73460675668233,-30.0,1.0,[-30.0 1.0],1.0,False,True,0.6062996311479573,6,23.090893150458665,9.21,in_progress,0.0
1,3.0,-3.7987071976489477,-1.2929830899716377,-70.66182081422767,14.411739858303882,1.0,[14.411739858303882 1.0],1.0,False,True,0.6556427061732095,6,23.090893150458665,9.273,in_progress,0.0
1,4.0,-3.789991639284492,-1.309950220550372,-70.1392597879809,14.456128001740836,1.0,[14.456128001740836 1.0],1.0,False,True,0.7374612252628538,6,23.090893150458665,9.344,in_progress,0.0
1,5.0,-3.766622523865727,-1.3398511458666256,-67.40031336206273,-2.5868407903507027,1.0,[-2.5868407903507027 1.0],1.0,False,True,0.9030440351444423,6,23.090893150458665,9.395,in_progress,0.0
