episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
0,1.0,3.1998752263823778,0.6831008201078855,0.18245294260614653,-9.903538227081299,1.0294548451900483,"[-9.903538227081299 1.0294548451900483]",0.0,False,True,0.7913555982165569,1,17.709159380834848,6.985,prepare,0.0
0,2.0,3.19943243952671,0.683121675614789,0.18583229931207362,-9.711931049823761,1.0339406311511994,"[-9.711931049823761 1.0339406311511994]",1.0,False,True,0.7888556609079613,1,17.709159380834848,7.05,in_progress,0.0
0,3.0,3.2111027912170087,0.6824254004957355,-0.00962898083920182,-12.545423805713654,1.0591144204139709,"[-12.545423805713654 1.0591144204139709]",1.0,False,True,0.854749547460579,1,17.709159380834848,7.115,in_progress,0.0
0,4.0,3.234531851861564,0.6781731690712854,-1.0487362598108612,17.522372603416443,1.0678999334573747,"[17.522372603416443 1.0678999334573747]",1.0,False,True,0.9870117348347033,1,17.709159380834848,7.189,in_progress,0.0
0,5.0,3.274703332599652,0.6781859551890589,-0.8872149581480234,30.0,1.0,"[30.0 1.0]",1.0,False,True,1.2138517126844248,1,17.709159380834848,7.254,in_progress,0.0
0,6.0,3.31773810441549,0.6970461890926042,3.703283163534609,-29.13533091545105,1.131707900762558,"[-29.13533091545105 1.131707900762558]",1.0,False,True,1.4570230674535902,2,17.709159380834848,7.319,in_progress,0.0
0,7.0,3.3702556089064766,0.7218619570496475,8.805659711348175,-6.321032792329788,1.0,"[-6.321032792329788 1.0]",1.0,False,True,1.753515195014306,2,17.709159380834848,7.377,in_progress,0.0
0,8.0,3.426975199068788,0.7268085829133863,7.909198136890922,-30.0,1.055412819981575,"[-30.0 1.055412819981575]",1.0,False,True,2.0738061880834553,2,17.709159380834848,7.449,in_progress,0.0
0,9.0,3.4856873669016544,0.7207965418560969,4.638013910199762,-24.602426290512085,1.0360940396785736,"[-24.602426290512085 1.0360940396785736]",1.0,False,True,2.405333170622492,3,17.709159380834848,7.518,in_progress,0.0
0,10.0,3.564058427866404,0.6973736242117206,-1.9192682299266886,-5.483105331659317,1.0613145738840104,"[-5.483105331659317 1.0613145738840104]",1.0,False,True,2.847856167141924,3,17.709159380834848,7.586,in_progress,0.0
0,11.0,3.6284761388190496,0.6800389074013764,-5.341584989112128,30.0,1.0,"[30.0 1.0]",1.0,False,True,3.211571048726343,4,17.709159380834848,7.649,in_progress,0.0
0,12.0,3.6960397746313514,0.6727325682539838,-5.636053971672353,27.363985776901245,1.0441818118095398,"[27.363985776901245 1.0441818118095398]",1.0,False,True,3.59307405375115,4,17.709159380834848,7.7170000000000005,in_progress,0.0
0,13.0,3.773097461585962,0.6792380223411819,-2.523758598940069,30.0,1.0,"[30.0 1.0]",1.0,False,True,4.028216745472938,5,17.709159380834848,7.781,in_progress,0.0
0,14.0,3.8462533881366703,0.6936905405720831,1.4031869147029388,-5.512665957212448,1.1074693642556668,"[-5.512665957212448 1.1074693642556668]",1.0,False,True,4.441342282765855,5,17.709159380834848,7.852,in_progress,0.0
0,15.0,3.9318057280150986,0.7072354726064174,3.8481294106723767,-25.34802496433258,1.1614065527915955,"[-25.34802496433258 1.1614065527915955]",1.0,False,True,4.924465419820135,6,17.709159380834848,7.9190000000000005,in_progress,0.0
0,16.0,4.005595215431556,0.7057244113653705,2.4035288950755245,-30.0,1.1697232723236084,"[-30.0 1.1697232723236084]",1.0,False,True,5.341136515812478,6,17.709159380834848,7.986,in_progress,0.0
0,17.0,4.086343046899365,0.6929827756663409,-1.1407702091762997,0.4149314761161804,1.079693402349949,"[0.4149314761161804 1.079693402349949]",1.0,False,True,5.797077973737817,7,17.709159380834848,8.046,in_progress,0.0
0,18.0,4.164987316651162,0.686423797627895,-2.271155009318235,30.0,1.0638712853193284,"[30.0 1.0638712853193284]",1.0,False,True,6.241153278642708,7,17.709159380834848,8.114,in_progress,0.0
0,19.0,4.238121234268099,0.6908381531904967,-0.7122316165380561,7.402497231960297,1.0368992149829865,"[7.402497231960297 1.0368992149829865]",1.0,False,True,6.65413434080003,8,17.709159380834848,8.183,in_progress,0.0
0,20.0,4.312607790451571,0.7059565633336535,2.886261123519841,-21.436192989349365,1.1567953944206237,"[-21.436192989349365 1.1567953944206237]",1.0,False,True,7.074775593952136,8,17.709159380834848,8.252,in_progress,0.0
0,21.0,4.390534526808235,0.7211301127469005,5.394449522256066,-21.909538507461548,1.0534025520086288,"[-21.909538507461548 1.0534025520086288]",1.0,False,True,7.514842713791459,9,17.709159380834848,8.313,in_progress,0.0
0,22.0,4.472924666085277,0.7229492325050306,4.074523409248024,-15.808348059654236,1.1124592050909996,"[-15.808348059654236 1.1124592050909996]",1.0,False,True,7.980085757319359,9,17.709159380834848,8.376,in_progress,0.0
0,23.0,4.54930565639619,0.7152158374874997,1.1792552927260993,-26.210049390792847,1.152545553445816,"[-26.210049390792847 1.152545553445816]",1.0,False,True,8.411378026679506,10,17.709159380834848,8.444,in_progress,0.0
0,24.0,4.623014257816409,0.7014727136090144,-2.2425408196859173,5.651257932186127,1.0233117878437041,"[5.651257932186127 1.0233117878437041]",1.0,False,True,8.827568986974514,10,17.709159380834848,8.517,in_progress,0.0
0,25.0,4.699644863240113,0.6831474756422032,-5.61094166635118,30.0,1.014112412929535,"[30.0 1.014112412929535]",1.0,False,True,9.260248274930474,11,17.709159380834848,8.582,in_progress,0.0
