episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
140,1.0,3.1999641503605587,0.6830841881627873,0.14244619218523952,15.0,1.0,6,0.0,False,True,0.7918574307574119,1,17.709159380834848,675.013,prepare,0.0
140,2.0,3.1997327938476627,0.6831032114197833,0.18326595495146542,15.0,1.0,6,1.0,False,True,0.7905513581379271,1,17.709159380834848,675.048,in_progress,0.0
140,3.0,3.208861215754383,0.6824887376244169,-0.07568841067400238,15.0,1.0,6,1.0,False,True,0.8420863269356452,1,17.709159380834848,675.148,in_progress,0.0
140,4.0,3.226275285885394,0.6834430620318758,0.14135278257623649,-30.0,1.0,0,1.0,False,True,0.9404342202215664,1,17.709159380834848,675.214,in_progress,0.0
140,5.0,3.2569078476033146,0.6810161695093851,-0.3969622121231741,30.0,1.2,9,1.0,False,True,1.1133888407395562,1,17.709159380834848,675.277,in_progress,0.0
140,6.0,3.297315249866159,0.6791821491860345,-0.710485830942216,15.0,1.0,6,1.0,False,True,1.3415450479759525,2,17.709159380834848,675.345,in_progress,0.0
140,7.0,3.3428594702539796,0.6905569874869161,2.0979572453825517,-30.0,1.0,0,1.0,False,True,1.5988220013882333,2,17.709159380834848,675.409,in_progress,0.0
140,8.0,3.398524241078962,0.7006448694762035,4.088896895978245,-15.0,1.0,2,1.0,False,True,1.9131119976701936,2,17.709159380834848,675.483,in_progress,0.0
140,9.0,3.4628460522561655,0.6936053882749758,1.4270113492261005,-15.0,1.0,2,1.0,False,True,2.2763140166076665,3,17.709159380834848,675.546,in_progress,0.0
140,10.0,3.526111134808732,0.6774259432942555,-2.6402275247162788,15.0,1.0,6,1.0,False,True,2.633531021409898,3,17.709159380834848,675.611,in_progress,0.0
140,11.0,3.589015782958226,0.6633124610520477,-5.2446925701439,30.0,1.2,9,1.0,False,True,2.9887091436268616,4,17.709159380834848,675.636,in_progress,0.0
140,12.0,3.6588989222276744,0.6615235246631977,-4.1510868065603885,30.0,1.2,9,1.0,False,True,3.383323618462428,4,17.709159380834848,675.729,in_progress,0.0
140,13.0,3.7359921268074605,0.677057148377488,0.5367010879955928,15.0,1.0,6,1.0,False,True,3.818685923415895,5,17.709159380834848,675.815,in_progress,0.0
140,14.0,3.8094212384390684,0.7001202849025429,5.570815460502895,-15.0,1.0,2,1.0,False,True,4.233371310954622,5,17.709159380834848,675.879,in_progress,0.0
140,15.0,3.879782297827244,0.7190971506970955,8.257584112039195,-30.0,1.0,0,1.0,False,True,4.6307230698735085,5,17.709159380834848,675.939,in_progress,0.0
140,16.0,3.957729690330648,0.7287554232420453,7.9194202569627254,-15.0,1.0,2,1.0,False,True,5.070894993167684,6,17.709159380834848,676.009,in_progress,0.0
140,17.0,4.032167683058331,0.7272617717611971,5.249079303147751,0.0,1.0,4,1.0,False,True,5.491228051402819,6,17.709159380834848,676.083,in_progress,0.0
140,18.0,4.106614267034469,0.7224617299775835,2.694569974877424,-15.0,1.2,3,1.0,False,True,5.911603237429194,7,17.709159380834848,676.144,in_progress,0.0
140,19.0,4.173509810583818,0.716285326520481,0.5478013108355057,-15.0,1.0,2,1.0,False,True,6.289337701115931,7,17.709159380834848,676.209,in_progress,0.0
140,20.0,4.247669428095849,0.7005331313035021,-3.120876509057204,15.0,1.0,6,1.0,False,True,6.708070399436748,8,17.709159380834848,676.281,in_progress,0.0
140,21.0,4.3171461399042155,0.6878059099132054,-5.248822336316944,0.0,1.2,5,1.0,False,True,7.100365867304589,8,17.709159380834848,676.35,in_progress,0.0
140,22.0,4.395588461352951,0.6889546012395815,-3.433308212533103,0.0,1.2,5,1.0,False,True,7.543315912265382,9,17.709159380834848,676.41,in_progress,0.0
140,23.0,4.474198218641178,0.6930090979219596,-1.5551316731677967,15.0,1.0,6,1.0,False,True,7.987217125437311,9,17.709159380834848,676.479,in_progress,0.0
