episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
200,1.0,3.1998856162478875,0.6831098652895524,0.2034507581240781,30.0,1.2,9,0.0,False,True,0.7914144307329908,1,17.709159380834848,1196.678,prepare,0.0
200,2.0,3.1997327938476863,0.6831032114197834,0.18326595495146542,0.0,1.2,5,1.0,False,True,0.7905513581379267,1,17.709159380834848,1196.746,in_progress,0.0
200,3.0,3.206601026176056,0.6810627189582557,-0.3766271796075746,15.0,1.0,6,1.0,False,True,0.8292978076441294,1,17.709159380834848,1196.81,in_progress,0.0
200,4.0,3.2308907832528684,0.6815214698897215,-0.3063673786782572,0.0,1.2,5,1.0,False,True,0.9664803427168498,1,17.709159380834848,1196.873,in_progress,0.0
200,5.0,3.267053828191025,0.681134489875957,-0.41448304702958083,30.0,1.2,9,1.0,False,True,1.1706820733657066,1,17.709159380834848,1196.939,in_progress,0.0
200,6.0,3.3098626656970156,0.6892909283570454,1.4888417594228542,-30.0,1.0,0,1.0,False,True,1.4124850673457823,2,17.709159380834848,1197.011,in_progress,0.0
200,7.0,3.3640372504121414,0.7031383924809262,4.4408627170930774,-30.0,1.0,0,1.0,False,True,1.7183745929168135,2,17.709159380834848,1197.053,in_progress,0.0
200,8.0,3.4411924494008534,0.6911137457892635,0.40209814771674135,15.0,1.0,6,1.0,False,True,2.15403698812984,3,17.709159380834848,1197.145,in_progress,0.0
200,9.0,3.4892075361656545,0.68197132226939,-1.9366343909712158,-30.0,1.0,0,1.0,False,True,2.425155262766811,3,17.709159380834848,1197.215,in_progress,0.0
200,10.0,3.551659446815529,0.6718934355120492,-3.7449185460345005,15.0,1.0,6,1.0,False,True,2.777784741904996,3,17.709159380834848,1197.279,in_progress,0.0
200,11.0,3.619809658934749,0.6580634703104375,-5.896858376367206,15.0,1.2,7,1.0,False,True,3.162584121740495,4,17.709159380834848,1197.337,in_progress,0.0
200,12.0,3.690989796230669,0.6570588493261929,-4.488132618396996,30.0,1.2,9,1.0,False,True,3.564524784029019,4,17.709159380834848,1197.411,in_progress,0.0
200,13.0,3.772679118918872,0.6695930276438394,-0.3849919469627448,15.0,1.0,6,1.0,False,True,4.025834095991346,5,17.709159380834848,1197.483,in_progress,0.0
