episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
0,13.0,-4.177955978260854,0.45358866291790295,107.59301514938534,0.5300330761597394,1.0710343477003414,[0.5300330761597394, 1.0710343477003414],0.5,False,True,2.9016778596896993,4,23.090893150458662,21.788,in_progress,0.0
0,14.0,-4.213568149793031,0.5224818345679829,110.64585569963634,30.0,1.0,[30.0, 1.0],0.1,False,True,3.148298529170145,4,23.090893150458662,21.851,in_progress,0.0
0,15.0,-4.249180907858554,0.586711194867324,113.06462610570587,25.019962906995836,1.2,[25.019962906995836, 1.2],0.1,False,True,3.1953943870832404,4,23.090893150458662,21.922,in_progress,0.0
0,16.0,-4.297503711016386,0.6498041574235351,117.49011975178793,-30.0,1.1386733330285637,[-30.0, 1.1386733330285637],0.1,False,True,3.1953943870832404,4,23.090893150458662,21.948,in_progress,0.0
0,17.0,-4.352080194649441,0.7160192803240987,121.58977520960555,-26.48864379627,1.1586202188449404,[-26.48864379627, 1.1586202188449404],0.1,False,True,3.2666451996123342,4,23.090893150458662,22.06,in_progress,0.0
0,18.0,-4.390175374039651,0.7889995327546444,120.30494138257444,-30.0,1.1055836168875615,[-30.0, 1.1055836168875615],0.001,False,False,3.4613470554933454,4,23.090893150458662,22.126,in_progress,0.0
0,19.0,-4.415996001672821,0.8602870284164164,117.28498390212867,30.0,1.2,[30.0, 1.2],0.001,False,False,3.675700934311848,4,23.090893150458662,22.193,in_progress,0.0
0,20.0,-4.442578827558388,0.9336963444109943,115.07366368161844,-30.0,1.0644486679905436,[-30.0, 1.0644486679905436],0.001,False,False,3.8964483386418842,5,23.090893150458662,22.258,in_progress,0.0
0,21.0,-4.478463997945632,1.0031858933698745,115.77274953809813,-7.439000962957941,1.2,[-7.439000962957941, 1.2],0.001,True,False,4.0826604253689895,5,23.090893150458662,22.322,off_track,0.0
1,1.0,-3.5812689001768194,0.889589460585069,43.21894564591298,-11.627089079635688,1.0489431587273803,[-11.627089079635688, 1.0489431587273803],0.0,False,True,0.6078040981202446,6,23.090893150458662,22.461,prepare,0.0
1,2.0,-3.5812943161122623,0.8895751266975336,43.22532161324133,12.78472225070081,1.1120330235049793,[12.78472225070081, 1.1120330235049793],1.0,False,True,0.6076813903036506,6,23.090893150458662,22.524,in_progress,0.0
1,3.0,-3.5741311561500746,0.8936405919109462,42.758334794971105,-9.822523553023679,1.0978493440662185,[-9.822523553023679, 1.0978493440662185],1.0,False,True,0.6423411108318338,6,23.090893150458662,22.592,in_progress,0.0
1,4.0,-3.5591105909134573,0.9018075368699154,41.73646843541654,-18.609709333058,1.0717219854633764,[-18.609709333058, 1.0717219854633764],1.0,False,True,0.7139575353932768,6,23.090893150458662,22.661,in_progress,0.0
1,5.0,-3.525646908002641,0.9143455378318313,38.60331572522554,-6.916002915875762,1.0,[-6.916002915875762, 1.0],1.0,False,True,0.8819502515985366,6,23.090893150458662,22.722,in_progress,0.0
1,6.0,-3.481516124384899,0.9293996770820876,34.841894318488,-26.928441174801556,1.033039654333145,[-26.928441174801556, 1.033039654333145],1.0,False,True,1.0825738506808014,6,23.090893150458662,22.789,in_progress,0.0
1,7.0,-3.423540558726424,0.9387720289038903,28.928376151007313,-21.881313816235043,1.1979872501464912,[-21.881313816235043, 1.1979872501464912],1.0,False,True,1.3268377578506783,6,23.090893150458662,22.857,in_progress,0.0
1,8.0,-3.3559643757733166,0.9354239792440704,20.70455973927884,16.339082368976825,1.0674546103253617,[16.339082368976825, 1.0674546103253617],1.0,False,True,1.585077008335778,7,23.090893150458662,22.928,in_progress,0.0
1,9.0,-3.2917969026814284,0.9369095421458543,15.834416768945289,-15.522502983910622,1.1383955197541735,[-15.522502983910622, 1.1383955197541735],1.0,False,True,1.8389427139277799,7,23.090893150458662,22.991,in_progress,0.0
1,10.0,-3.2192259903510565,0.9370744202760302,11.409746352759866,30.0,1.0449784350199476,[30.0, 1.0449784350199476],0.5,False,True,2.2626705103075393,7,23.090893150458662,23.057,in_progress,0.0
1,11.0,-3.146743952471202,0.9322444654925315,7.146889116171874,-30.0,1.0901092898326794,[-30.0, 1.0901092898326794],0.5,False,True,2.567086070710213,7,23.090893150458662,23.118,in_progress,0.0
1,12.0,-3.076741703470525,0.9289908359385567,4.384003624790512,23.328088512097963,1.0,[23.328088512097963, 1.0],0.5,False,True,2.8622321935901724,8,23.090893150458662,23.192,in_progress,0.0
1,13.0,-2.999705913320419,0.9241408003854332,1.7062483354950033,30.0,1.159217778271007,[30.0, 1.159217778271007],0.5,False,True,3.186002954856966,8,23.090893150458662,23.257,in_progress,0.0
1,14.0,-2.924483759633802,0.9364943611464507,3.986738152060725,-30.0,1.1758870231622562,[-30.0, 1.1758870231622562],0.5,False,True,3.6532095350792924,8,23.090893150458662,23.327,in_progress,0.0
1,15.0,-2.8518520101858744,0.9470402934576135,5.154251256124802,0.01036911854360767,1.0582913266772074,[0.01036911854360767, 1.0582913266772074],0.5,False,True,3.9682266848628784,8,23.090893150458662,23.392,in_progress,0.0
1,16.0,-2.77399314937619,0.9495271028130138,4.1003948139579665,-30.0,1.2,[-30.0, 1.2],0.5,False,True,4.305506776146338,9,23.090893150458662,23.417,in_progress,0.0
1,17.0,-2.703295663234929,0.9477128321852126,2.511432288670766,20.058465483602504,1.048056612761012,[20.058465483602504, 1.048056612761012],0.5,False,True,4.611575786834965,9,23.090893150458662,23.516,in_progress,0.0
1,18.0,-2.6315708234993322,0.9456198598193951,1.396390689332038,-30.0,1.0802562627235606,[-30.0, 1.0802562627235606],0.5,False,True,5.060730528155606,9,23.090893150458662,23.591,in_progress,0.0
1,19.0,-2.560532280739246,0.9431081717470055,0.4394436597031044,23.2019605874888,1.2,[23.2019605874888, 1.2],0.5,False,True,5.36518415473958,9,23.090893150458662,23.654,in_progress,0.0
1,20.0,-2.466300896753578,0.9342614787689285,-1.4666206815836107,-11.73164797773537,1.2,[-11.73164797773537, 1.2],0.5,False,True,5.77340168864454,10,23.090893150458662,23.715,in_progress,0.0
1,21.0,-2.402545673784864,0.9337764088976418,-1.2546613341575288,-3.596159646916103,1.1096592415372912,[-3.596159646916103, 1.1096592415372912],0.5,False,True,6.163479302892676,10,23.090893150458662,23.792,in_progress,0.0
1,22.0,-2.3233359621570573,0.9248527245298261,-2.846230941273458,-18.29466579110415,1.0,[-18.29466579110415, 1.0],0.5,False,True,6.494942425447961,10,23.090893150458662,23.853,in_progress,0.0
1,23.0,-2.248018037002294,0.9119648521603971,-4.88774568204778,-26.425578300866523,1.1404131773994501,[-26.425578300866523, 1.1404131773994501],1.0,False,True,6.817461892845402,11,23.090893150458662,23.922,in_progress,0.0
1,24.0,-2.1803363689115436,0.8876443891688325,-9.051483172775779,7.4352975850361815,1.0458699265488447,[7.4352975850361815, 1.0458699265488447],1.0,False,True,7.12852661502635,11,23.090893150458662,23.982,in_progress,0.0
1,25.0,-2.1014372332731868,0.8658641672876777,-11.08127235040704,-23.193206576040776,1.0786901495896815,[-23.193206576040776, 1.0786901495896815],1.0,False,True,7.505514444312696,11,23.090893150458662,24.057,in_progress,0.0
1,26.0,-2.0266943060884177,0.8530187850915054,-10.735722279946545,30.0,1.0,[30.0, 1.0],1.0,False,True,7.818901668219265,11,23.090893150458662,24.122,in_progress,0.0
1,27.0,-1.9658325344261953,0.8402682211050605,-11.04443619430643,0.26271871592354046,1.0925926531616417,[0.26271871592354046, 1.0925926531616417],1.0,False,True,8.078616110159622,12,23.090893150458662,24.192,in_progress,0.0
1,28.0,-1.8728628837273598,0.8273727241657632,-9.938882267476938,-4.536900332081455,1.1670933636560683,[-4.536900332081455, 1.1670933636560683],1.0,False,True,8.46233159252208,12,23.090893150458662,24.26,in_progress,0.0
1,29.0,-1.8128318663752974,0.8181104844846578,-9.702937122919016,6.088748556036762,1.1466752023031934,[6.088748556036762, 1.1466752023031934],1.0,False,True,8.71194843260807,12,23.090893150458662,24.329,in_progress,0.0
1,30.0,-1.7372987872119623,0.810807190891744,-8.51025318467976,30.0,1.2,[30.0, 1.2],1.0,False,True,9.040825373012364,12,23.090893150458662,24.386,in_progress,0.0
1,31.0,-1.6591044331187603,0.8131532434964238,-5.436998530049392,-8.587911971692812,1.166446256146056,[-8.587911971692812, 1.166446256146056],1.0,False,True,9.357223414082737,12,23.090893150458662,24.469,in_progress,0.0
1,32.0,-1.5726310389882368,0.821663906408462,-1.7931523106089102,16.942816806106443,1.0,[16.942816806106443, 1.0],1.0,False,True,9.698682610631144,13,23.090893150458662,24.523,in_progress,0.0
1,33.0,-1.5000839588632475,0.8267855195866158,-0.132952460580027,-19.369795426967467,1.0,[-19.369795426967467, 1.0],0.5,False,True,10.12150297066179,13,23.090893150458662,24.586,in_progress,0.0
1,34.0,-1.4260212523193763,0.8301201418100358,0.6373507593976994,17.945949242809533,1.0713919052033039,[17.945949242809533, 1.0713919052033039],0.5,False,True,10.439487041277985,13,23.090893150458662,24.661,in_progress,0.0
1,35.0,-1.3508588686033796,0.8292474424486576,0.26666510974211544,23.109322594848294,1.0914912275560038,[23.109322594848294, 1.0914912275560038],0.5,False,True,10.763918184499975,14,23.090893150458662,24.725,in_progress,0.0
1,36.0,-1.2764966073028643,0.8416250877798261,2.9321731723905806,-3.8055938322104588,1.0146794032633957,[-3.8055938322104588, 1.0146794032633957],0.5,False,True,11.079527908827584,14,23.090893150458662,24.79,in_progress,0.0
1,37.0,-1.199268906515949,0.8546376582675866,4.907227352609627,30.0,1.180644560201635,[30.0, 1.180644560201635],0.5,False,True,11.559538675985378,14,23.090893150458662,24.859,in_progress,0.0
1,38.0,-1.1213641285843092,0.8647643442767452,5.714410612340166,20.909082862443626,1.2,[20.909082862443626, 1.2],0.5,False,True,11.899631740274499,14,23.090893150458662,24.931,in_progress,0.0
1,39.0,-1.051813846310559,0.8891410048984733,9.57770089323296,6.6601114780754855,1.053978185500823,[6.6601114780754855, 1.053978185500823],0.5,False,True,12.210001359356685,15,23.090893150458662,24.989,in_progress,0.0
1,40.0,-0.9820320062332154,0.9166909464862772,13.053533112231701,-1.0491994100993765,1.0173924253238893,[-1.0491994100993765, 1.0173924253238893],0.5,False,True,12.522764895841643,15,23.090893150458662,25.06,in_progress,0.0
1,41.0,-0.9190993418321548,0.9433773301499812,15.721952469403789,-4.036992902517365,1.006247486054543,[-4.036992902517365, 1.006247486054543],0.5,False,True,12.923756911036932,15,23.090893150458662,25.078,in_progress,0.0
1,42.0,-0.8514210552257389,0.9667045859313038,16.610640605612236,14.11040408755602,1.2,[14.11040408755602, 1.2],0.5,False,True,13.231779076021466,15,23.090893150458662,25.194,in_progress,0.0
1,43.0,-0.7772525998209803,0.9964542411410366,18.174499778276584,-30.0,1.0535137565505857,[-30.0, 1.0535137565505857],0.5,False,True,13.573267410925139,16,23.090893150458662,25.261,in_progress,0.0
1,44.0,-0.7058012732399934,1.0287005268171296,19.97928517846604,-22.26316885439857,1.0326845915262708,[-22.26316885439857, 1.0326845915262708],0.1,False,True,13.905611124448713,16,23.090893150458662,25.323,in_progress,0.0
1,45.0,-0.6391271772950335,1.0483531707734672,18.988628820563015,-26.328503947801345,1.1726815030111797,[-26.328503947801345, 1.1726815030111797],0.1,False,True,14.36506245256996,16,23.090893150458662,25.39,in_progress,0.0
1,46.0,-0.5577496783686974,1.0618862434309435,15.957204704906143,1.2376997902585707,1.2,[1.2376997902585707, 1.2],0.5,False,True,14.715862886874277,17,23.090893150458662,25.451,in_progress,0.0
1,47.0,-0.489696935780048,1.0697771863583148,13.455199432763624,-30.0,1.0835059256711537,[-30.0, 1.0835059256711537],0.5,False,True,15.004061829831922,17,23.090893150458662,25.524,in_progress,0.0
1,48.0,-0.4153085839629829,1.0753440386857291,10.75109447508367,-30.0,1.0793268969648935,[-30.0, 1.0793268969648935],0.5,False,True,15.619571124353682,17,23.090893150458662,25.581,in_progress,0.0
1,49.0,-0.3314597517560478,1.0707676861916178,6.336601551638745,26.316754836255676,1.086381882981107,[26.316754836255676, 1.086381882981107],0.5,False,True,15.88538246088227,17,23.090893150458662,25.66,in_progress,0.0
1,50.0,-0.2541341543062581,1.0624393936805145,2.634923125373333,1.325044450031065,1.071700602962614,[1.325044450031065, 1.071700602962614],1.0,False,True,16.119099755532563,18,23.090893150458662,25.722,in_progress,0.0
1,51.0,-0.18355281972357712,1.066734881330304,2.8799970611103,-14.765458650618024,1.1536292531057757,[-14.765458650618024, 1.1536292531057757],1.0,False,True,16.365491035110484,18,23.090893150458662,25.789,in_progress,0.0
1,52.0,-0.10287227740341581,1.0704472514102759,2.772035850967035,-1.7722795515377356,1.1733488467031492,[-1.7722795515377356, 1.1733488467031492],1.0,False,True,16.632584118575416,18,23.090893150458662,25.855,in_progress,0.0
1,53.0,-0.03092350463452498,1.0688853189102732,1.6092271711190056,4.681445225939839,1.0863468852848026,[4.681445225939839, 1.0863468852848026],1.0,False,True,16.780731800133193,18,23.090893150458662,25.913,in_progress,0.0
1,54.0,0.04878517458616041,1.0701031587927214,1.3632996435176679,30.0,1.1043827685085044,[30.0, 1.1043827685085044],0.5,False,True,16.955956536102757,18,23.090893150458662,25.987000000000002,in_progress,0.0
1,55.0,0.12453954433508947,1.0750293114839167,2.009087152099219,1.5571710377436965,1.0,[1.5571710377436965, 1.0],0.5,False,True,17.136676134528813,18,23.090893150458662,26.06,in_progress,0.0
1,56.0,0.20559873000339846,1.086822982228858,3.9683174986434384,-28.252683659306996,1.0,[-28.252683659306996, 1.0],0.1,False,True,17.354605577730826,19,23.090893150458662,26.127,in_progress,0.0
1,57.0,0.2852494856822957,1.0867072879332311,2.7566681432745095,-19.160706946418113,1.0002551552549541,[-19.160706946418113, 1.0002551552549541],0.1,False,True,17.524686116831408,19,23.090893150458662,26.193,in_progress,0.0
1,58.0,0.3630933938317582,1.0749296702904552,-0.6976747025928961,-30.0,1.2,[-30.0, 1.2],0.1,False,True,17.64699633457741,19,23.090893150458662,26.262,in_progress,0.0
1,59.0,0.435487344428995,1.0481020475600247,-6.507777460483242,30.0,1.0225865229878528,[30.0, 1.0225865229878528],0.1,False,True,17.70098237255638,19,23.090893150458662,26.327,in_progress,0.0
1,60.0,0.50460791876295,1.028364870846554,-9.361983791927155,30.0,1.190938596941662,[30.0, 1.190938596941662],0.001,False,False,17.774653319171296,19,23.090893150458662,26.374,in_progress,0.0
1,61.0,0.5976986766031351,1.025253426971703,-6.732618926619248,-11.134104999743698,1.1706611376830331,[-11.134104999743698, 1.1706611376830331],0.001,False,False,17.930180818215586,19,23.090893150458662,26.452,in_progress,0.0
1,62.0,0.6663659756440737,1.031606351241859,-3.4531056985204693,30.0,1.0,[30.0, 1.0],0.001,False,False,17.930180818215586,19,23.090893150458662,26.523,in_progress,0.0
1,63.0,0.7366692858506687,1.0404950434390359,-0.5389284752414345,-5.935307284509452,1.2,[-5.935307284509452, 1.2],0.001,False,False,17.930180818215586,19,23.090893150458662,26.592,in_progress,0.0
1,64.0,0.8084455827407768,1.053515713846822,2.5030841481975417,-30.0,1.0977045358087112,[-30.0, 1.0977045358087112],0.001,True,False,17.945618631486383,19,23.090893150458662,26.649,off_track,0.0
2,1.0,-2.4783430147151204,1.0789647932101316,-10.534123178189176,1.062854640654109,1.039361082798293,[1.062854640654109, 1.039361082798293],0.0,False,True,0.6075960388718673,10,23.090893150458662,26.799,prepare,0.0
2,2.0,-2.478621085404258,1.079106861281717,-10.530861413371579,30.0,1.0,[30.0, 1.0],1.0,False,True,0.6062996311479594,10,23.090893150458662,26.855,in_progress,0.0
2,3.0,-2.4748218952150927,1.0781937086642552,-10.655572462746733,30.0,1.1387264575764668,[30.0, 1.1387264575764668],1.0,False,True,0.6231984637343757,10,23.090893150458662,26.923000000000002,in_progress,0.0
2,4.0,-2.459758524960844,1.081712363895098,-9.17388396391656,17.506994620654176,1.0418060563884393,[17.506994620654176, 1.0418060563884393],1.0,False,True,0.6845497699561345,10,23.090893150458662,26.987000000000002,in_progress,0.0
2,5.0,-2.4309929981657317,1.0901205226169886,-6.02776130486765,30.0,1.2,[30.0, 1.2],1.0,False,True,0.8003716200046376,10,23.090893150458662,27.054,in_progress,0.0
2,6.0,-2.389221438733597,1.105915324588043,-1.2864888217891002,21.47214990960805,1.0,[21.47214990960805, 1.0],1.0,False,True,0.9657235863378799,10,23.090893150458662,27.127,in_progress,0.0
2,7.0,-2.338582011115453,1.1272829619235052,3.902531971160306,-26.836770208662173,1.19533348399487,[-26.836770208662173, 1.19533348399487],1.0,False,True,1.0964263161299435,10,23.090893150458662,27.194,in_progress,0.0
2,8.0,-2.278569904968697,1.1447609872977398,6.897104451045734,26.218493677408986,1.2,[26.218493677408986, 1.2],0.5,False,True,1.3071327299364153,10,23.090893150458662,27.261,in_progress,0.0
2,9.0,-2.2186704923426914,1.1600486795540257,8.744924419140718,10.18776454348582,1.0539058353022601,[10.18776454348582, 1.0539058353022601],0.5,False,True,1.521041429981719,10,23.090893150458662,27.327,in_progress,0.0
2,10.0,-2.150281241266665,1.1886669271495243,12.739428946846703,-30.0,1.0,[-30.0, 1.0],0.5,False,True,1.7466513005152215,10,23.090893150458662,27.397,in_progress,0.0
2,11.0,-2.0814249627594545,1.2171394357468281,15.57396809169266,21.955768299488525,1.1367785437468925,[21.955768299488525, 1.1367785437468925],0.5,False,True,1.9743708046891697,11,23.090893150458662,27.455,in_progress,0.0
2,12.0,-1.996712067535059,1.2516388155980054,17.951293501951017,-29.40705101306074,1.0086963219490142,[-29.40705101306074, 1.0086963219490142],0.1,False,True,2.25541460738963,11,23.090893150458662,27.516,in_progress,0.0
2,13.0,-1.9433807067124973,1.275064824337925,19.434702893898486,3.5124895336164172,1.0927345434569125,[3.5124895336164172, 1.0927345434569125],0.1,False,True,2.405468306018327,11,23.090893150458662,27.581,in_progress,0.0
2,14.0,-1.8719814488600979,1.3016301634210092,19.714884548076615,-16.5419148391932,1.0,[-16.5419148391932, 1.0],0.1,False,True,2.5280916736244716,11,23.090893150458662,27.655,in_progress,0.0
2,15.0,-1.7941409479332133,1.328418762689381,19.51157628006792,30.0,1.2,[30.0, 1.2],0.1,False,True,2.775055300965426,11,23.090893150458662,27.725,in_progress,0.0
2,16.0,-1.7315594485625565,1.3520352329067622,19.820607780870827,-30.0,1.0,[-30.0, 1.0],0.1,False,False,2.9694961395868305,11,23.090893150458662,27.766,in_progress,0.0
2,17.0,-1.6601137478578236,1.3866535123180357,21.695022594490183,30.0,1.2,[30.0, 1.2],0.001,False,False,3.1763402759690944,12,23.090893150458662,27.854,in_progress,0.0
2,18.0,-1.589073425343334,1.426952047880118,24.172797003896676,-23.28624495424109,1.0175436459308445,[-23.28624495424109, 1.0175436459308445],0.001,False,False,3.370392238074454,12,23.090893150458662,27.922,in_progress,0.0
2,19.0,-1.520209344516785,1.4698613712928879,26.578425652128903,-16.71322788994486,1.0923588503676287,[-16.71322788994486, 1.0923588503676287],0.001,False,False,3.9885104561527553,12,23.090893150458662,27.993,in_progress,0.0
2,20.0,-1.4483913478645403,1.4989291831400362,25.20120543517521,19.96919623617798,1.0125792728077645,[19.96919623617798, 1.0125792728077645],0.001,True,False,4.240721487921906,12,23.090893150458662,28.055,off_track,0.0
3,1.0,-1.4069838785214965,0.6596301662381813,-19.210739181182916,30.0,1.2,[30.0, 1.2],0.0,False,True,0.5906850469094532,13,23.090893150458662,28.155,prepare,0.0
3,2.0,-1.4072015382496734,0.659595258016888,-19.229167370156276,-21.000390456478332,1.0187056902773262,[-21.000390456478332, 1.0187056902773262],1.0,False,True,0.589760715678575,13,23.090893150458662,28.255,in_progress,0.0
3,3.0,-1.3993299279639602,0.656144469817185,-19.362307095343976,18.822735363518028,1.13045087997228,[18.822735363518028, 1.13045087997228],1.0,False,True,0.6250996165264366,13,23.090893150458662,28.318,in_progress,0.0
3,4.0,-1.3754446892376135,0.653433843923206,-17.978188639167335,-11.241992206059145,1.0105101416774762,[-11.241992206059145, 1.0105101416774762],1.0,False,True,0.7291843645013729,14,23.090893150458662,28.394,in_progress,0.0
3,5.0,-1.341443800001993,0.6493506566384328,-16.35064681144335,30.0,1.018217946146082,[30.0, 1.018217946146082],1.0,False,True,0.8774411441909019,14,23.090893150458662,28.452,in_progress,0.0
3,6.0,-1.2984382193803616,0.6458603743582846,-14.314741550486607,-30.0,1.1588389911464942,[-30.0, 1.1588389911464942],1.0,False,True,1.0642830604131237,14,23.090893150458662,28.527,in_progress,0.0
3,7.0,-1.247399359638357,0.6419133784185751,-12.35464540709468,27.256122771685725,1.023660433497766,[27.256122771685725, 1.023660433497766],1.0,False,True,1.285947181715294,14,23.090893150458662,28.588,in_progress,0.0
3,8.0,-1.1954455630036962,0.632297327048384,-11.977615730860578,-30.0,1.2,[-30.0, 1.2],1.0,False,True,1.4781773064712427,14,23.090893150458662,28.655,in_progress,0.0
3,9.0,-1.1375830145836292,0.6211515327880849,-11.772772491590297,15.786100398080137,1.2,[15.786100398080137, 1.2],1.0,False,True,1.7225621853562523,14,23.090893150458662,28.726,in_progress,0.0
3,10.0,-1.0728771861009625,0.6051932481991941,-12.207803752391118,-20.476648236535816,1.0192413724886498,[-20.476648236535816, 1.0192413724886498],1.0,False,True,1.9943123909462983,14,23.090893150458662,28.795,in_progress,0.0
3,11.0,-0.9985722134111318,0.5952699685036089,-10.969341943878959,-12.362200001054216,1.1411988051138127,[-12.362200001054216, 1.1411988051138127],1.0,False,True,2.310074092746489,15,23.090893150458662,28.856,in_progress,0.0
3,12.0,-0.9289819506857793,0.5735287479642399,-12.809122995561914,22.27483747198997,1.0639086119922032,[22.27483747198997, 1.0639086119922032],0.5,False,True,2.6003233172826157,15,23.090893150458662,28.926,in_progress,0.0
3,13.0,-0.8566481376655715,0.5531067446800354,-13.655117796075325,-30.0,1.1854783279330094,[-30.0, 1.1854783279330094],0.5,False,True,2.8215497959781484,15,23.090893150458662,28.993,in_progress,0.0
3,14.0,-0.7759378644589646,0.5303306987410326,-14.427532560714008,27.516100794498584,1.0624114577513666,[27.516100794498584, 1.0624114577513666],0.5,False,True,3.141404351012178,15,23.090893150458662,29.063,in_progress,0.0
3,15.0,-0.7067542199220713,0.5036074351444095,-16.502117056050956,4.676437123553512,1.1472287136300532,[4.676437123553512, 1.1472287136300532],0.5,False,True,3.4088222830506165,16,23.090893150458662,29.121,in_progress,0.0
3,16.0,-0.629390069843507,0.4832550268445918,-15.940755340833745,0.0010575656821956159,1.1464504910703388,[0.0010575656821956159, 1.1464504910703388],0.1,False,True,3.7168044466221213,16,23.090893150458662,29.167,in_progress,0.0
3,17.0,-0.5493656473825755,0.4655379298153119,-14.914739357020341,-5.352264892504262,1.1155357455199189,[-5.352264892504262, 1.1155357455199189],0.1,False,True,3.9886685654043186,16,23.090893150458662,29.261,in_progress,0.0
3,18.0,-0.4703300798879698,0.44637013661578834,-14.568561359253799,30.0,1.061563652682324,[30.0, 1.061563652682324],0.1,False,True,4.1435695274254805,16,23.090893150458662,29.321,in_progress,0.0
3,19.0,-0.39547934148648567,0.43466656232173023,-12.904316226527149,-12.346787214776068,1.2,[-12.346787214776068, 1.2],0.1,False,True,4.429852078213445,16,23.090893150458662,29.39,in_progress,0.0
3,20.0,-0.31263457370064807,0.42420683702078094,-11.116059192775085,20.906419188559944,1.2,[20.906419188559944, 1.2],0.1,False,True,4.750466237518214,17,23.090893150458662,29.46,in_progress,0.0
3,21.0,-0.2377513261112114,0.4119772459420327,-10.558085854325222,-30.0,1.0925328467109157,[-30.0, 1.0925328467109157],0.1,False,True,5.036088370075165,17,23.090893150458662,29.517,in_progress,0.0
3,22.0,-0.1472564732697411,0.3989856092950913,-9.75385591135014,19.05302509019765,1.1450675375388952,[19.05302509019765, 1.1450675375388952],0.1,False,False,5.305552625981519,17,23.090893150458662,29.589,in_progress,0.0
3,23.0,-0.028703911731330883,0.379631562908936,-9.401808199436783,9.79434922023625,1.1469478040165346,[9.79434922023625, 1.1469478040165346],0.001,False,False,5.305552625981519,17,23.090893150458662,29.66,in_progress,0.0
3,24.0,0.011077824282904242,0.37816056720483987,-8.195334922659928,-25.924959636149165,1.0388032164460417,[-25.924959636149165, 1.0388032164460417],0.001,False,False,5.305552625981519,17,23.090893150458662,29.727,in_progress,0.0
3,25.0,0.09347003522761368,0.373678587779198,-6.604457443460681,-27.542175539122955,1.0899674029342863,[-27.542175539122955, 1.0899674029342863],0.001,False,False,5.359945969468064,17,23.090893150458662,29.794,in_progress,0.0
3,26.0,0.17865378445252014,0.3575175868842373,-7.972104208547888,-30.0,1.0,[-30.0, 1.0],0.001,False,False,5.598002037478111,17,23.090893150458662,29.86,in_progress,0.0
3,27.0,0.2558231482022785,0.33324829230638825,-10.892892662640243,6.167397753568906,1.1476819484990732,[6.167397753568906, 1.1476819484990732],0.001,True,False,5.78690604978696,17,23.090893150458662,29.923000000000002,off_track,0.0
4,1.0,-0.27869681588963735,0.9012763281746842,20.400404120797695,12.087523684049266,1.1516186625719467,[12.087523684049266, 1.1516186625719467],0.0,False,True,0.5896938333019491,17,23.090893150458662,30.063,prepare,0.0
