episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
60,1.0,-4.022549389647167,-0.13430805979366864,93.52134188502468,1.8424214397629228,1.1240211774029196,[1.8424214397629228, 1.1240211774029196],0.0,False,True,0.6063581992352546,1,23.090893150458662,198.451,prepare,0.0
60,2.0,-4.02259665818651,-0.13442907847287003,93.5495340048336,19.448064046966174,1.1622459351540844,[19.448064046966174, 1.1622459351540844],1.0,False,True,0.6058182518481037,1,23.090893150458662,198.523,in_progress,0.0
60,3.0,-4.02116547365319,-0.13082606793692378,93.06724095334694,-25.95146513200215,1.0,[-25.95146513200215, 1.0],1.0,False,True,0.6219027737472788,1,23.090893150458662,198.588,in_progress,0.0
60,4.0,-4.016304149488313,-0.11792126331768304,91.75998452187996,30.0,1.2,[30.0, 1.2],1.0,False,True,0.6794123288916837,1,23.090893150458662,198.654,in_progress,0.0
60,5.0,-4.014359170550706,-0.0930750219623952,91.10598337627916,-30.0,1.175177583433869,[-30.0, 1.175177583433869],1.0,False,True,0.78733888217668,1,23.090893150458662,198.696,in_progress,0.0
60,6.0,-4.018194900007385,-0.055255221138212074,91.79339263066208,-30.0,1.155454959664783,[-30.0, 1.155454959664783],1.0,False,True,0.9490538338203611,2,23.090893150458662,198.788,in_progress,0.0
60,7.0,-3.9980120579171183,-0.005904584768112925,86.69517632227905,6.131657022186175,1.0792113265979215,[6.131657022186175, 1.0792113265979215],1.0,False,True,1.1695833353054832,2,23.090893150458662,198.864,in_progress,0.0
60,8.0,-3.980829312675772,0.04290850938105718,83.30338670067569,11.019227454229082,1.2,[11.019227454229082, 1.2],1.0,False,True,1.3866611062188394,2,23.090893150458662,198.93,in_progress,0.0
60,9.0,-3.974251064938955,0.10423646188826505,83.45350965171158,-30.0,1.176304285832934,[-30.0, 1.176304285832934],1.0,False,True,1.6537271684639139,3,23.090893150458662,198.989,in_progress,0.0
60,10.0,-3.965633167245482,0.16177059481875425,82.95313024910266,-21.069091912693068,1.163187558688046,[-21.069091912693068, 1.163187558688046],1.0,False,True,1.9278179427616806,3,23.090893150458662,199.063,in_progress,0.0
60,11.0,-3.9379327585697586,0.23372586707011977,78.73056226544047,9.709945190617468,1.1733564684815225,[9.709945190617468, 1.1733564684815225],1.0,False,True,2.2601135130425254,3,23.090893150458662,199.122,in_progress,0.0
60,12.0,-3.9064760935058005,0.3041017134886147,74.85277381122874,-10.128036204452954,1.0799566825269324,[-10.128036204452954, 1.0799566825269324],1.0,False,True,2.5901397069197016,4,23.090893150458662,199.185,in_progress,0.0
60,13.0,-3.8809153854865217,0.37641279275807904,73.55714579611593,22.517966591110607,1.082136916566751,[22.517966591110607, 1.082136916566751],1.0,False,True,2.921457316354224,4,23.090893150458662,199.266,in_progress,0.0
60,14.0,-3.8588558780622875,0.45140142542561756,73.56454683825551,-24.127830760922343,1.0654737209623548,[-24.127830760922343, 1.0654737209623548],1.0,False,True,3.314082744063926,4,23.090893150458662,199.316,in_progress,0.0
60,15.0,-3.837768347659321,0.5314502797285514,74.08572609793286,-18.362942682774722,1.0,[-18.362942682774722, 1.0],1.0,False,True,3.6610387453127475,4,23.090893150458662,199.395,in_progress,0.0
60,16.0,-3.8112851655755415,0.5960615773486962,72.38237568576685,17.480527966796593,1.1154990807676277,[17.480527966796593, 1.1154990807676277],1.0,False,True,3.961160033715725,5,23.090893150458662,199.448,in_progress,0.0
60,17.0,-3.788131623093786,0.6630094808629245,71.93291805292507,-20.282678607055274,1.0,[-20.282678607055274, 1.0],1.0,False,True,4.2630384241426516,5,23.090893150458662,199.524,in_progress,0.0
60,18.0,-3.7643206377771894,0.7365027112540381,71.85719353635467,-2.5221569090464406,1.0,[-2.5221569090464406, 1.0],1.0,False,True,4.576126660318303,5,23.090893150458662,199.589,in_progress,0.0
60,19.0,-3.733439134437727,0.8150285229686453,70.83549292503741,-1.780206902915161,1.1793719371328875,[-1.780206902915161, 1.1793719371328875],1.0,False,True,4.90653304419057,5,23.090893150458662,199.66,in_progress,0.0
60,20.0,-3.7114257955942773,0.8773520870876416,70.7511410009255,-13.30482957148012,1.0386025237429541,[-13.30482957148012, 1.0386025237429541],1.0,False,True,5.1608913106478695,5,23.090893150458662,199.729,in_progress,0.0
60,21.0,-3.6812505007445537,0.9482153817364478,69.60472197069721,-22.261007032205512,1.0,[-22.261007032205512, 1.0],0.5,False,True,5.466335262146363,6,23.090893150458662,199.786,in_progress,0.0
60,22.0,-3.645862524683452,1.009759927335192,67.03053601918886,-16.014280250202162,1.0,[-16.014280250202162, 1.0],0.5,False,True,5.760575032081386,6,23.090893150458662,199.849,in_progress,0.0
60,23.0,-3.607536146836246,1.0683318318041992,64.27576308877288,-30.0,1.1054576841974817,[-30.0, 1.1054576841974817],0.5,False,True,5.847120284746583,6,23.090893150458662,199.928,in_progress,0.0
60,24.0,-3.55897518696805,1.1226244129046077,59.77249936940446,30.0,1.0044219605922784,[30.0, 1.0044219605922784],0.5,False,True,6.137864767312345,6,23.090893150458662,199.994,in_progress,0.0
60,25.0,-3.5089979929782245,1.1797404214569243,56.06059159690594,-9.4787754688783,1.2,[-9.4787754688783, 1.2],0.5,False,True,6.4393886989259075,6,23.090893150458662,200.053,in_progress,0.0
60,26.0,-3.4662743018206905,1.2357366150154276,55.047047033052976,4.265612563618696,1.0776257551503556,[4.265612563618696, 1.0776257551503556],0.5,False,True,6.710449934726674,7,23.090893150458662,200.12,in_progress,0.0
60,27.0,-3.421398865722454,1.29592054098405,54.53994317739248,7.562503246268292,1.0,[7.562503246268292, 1.0],0.1,False,True,6.997699606301556,7,23.090893150458662,200.177,in_progress,0.0
60,28.0,-3.3762261619077916,1.3721706485029195,56.242904602211254,9.222539733268462,1.0616646137089407,[9.222539733268462, 1.0616646137089407],0.1,False,True,7.13974959992085,7,23.090893150458662,200.256,in_progress,0.0
60,29.0,-3.3476515884659155,1.43535298895393,58.76653657201935,-30.0,1.1203821033493544,[-30.0, 1.1203821033493544],0.1,False,True,7.13974959992085,7,23.090893150458662,200.312,in_progress,0.0
60,30.0,-3.3099121321788885,1.50344229103035,59.43367351740451,-4.472617368057854,1.012994117747102,[-4.472617368057854, 1.012994117747102],0.1,False,True,7.336613192467824,7,23.090893150458662,200.391,in_progress,0.0
60,31.0,-3.2585649238454866,1.5660290931192824,56.660671889931486,30.0,1.113650520770922,[30.0, 1.113650520770922],0.1,False,True,7.605843823730594,7,23.090893150458662,200.447,in_progress,0.0
60,32.0,-3.2198557661934535,1.6183809088471068,55.85741358953878,-14.52988867335012,1.0964988020965378,[-14.52988867335012, 1.0964988020965378],0.001,False,False,7.813004943134931,8,23.090893150458662,200.521,in_progress,0.0
60,33.0,-3.175677313723916,1.682738342333985,55.736685887848516,-30.0,1.2,[-30.0, 1.2],0.001,False,False,8.053177155409685,8,23.090893150458662,200.595,in_progress,0.0
60,34.0,-3.119067248321216,1.7432331160839045,52.96382534403938,8.556331504325762,1.2,[8.556331504325762, 1.2],0.001,False,False,8.343097703434124,8,23.090893150458662,200.65,in_progress,0.0
60,35.0,-3.0587214780204186,1.8018435769301286,50.17396459074603,-22.41632343102045,1.080051534544918,[-22.41632343102045, 1.080051534544918],0.001,False,False,8.456730946651595,8,23.090893150458662,200.723,in_progress,0.0
60,36.0,-2.9983731469159123,1.8657725276203225,48.982670484726135,30.0,1.0,[30.0, 1.0],0.001,True,False,8.456730946651595,8,23.090893150458662,200.784,off_track,0.0
61,1.0,-3.5815135525553647,0.8895262965683813,43.253100864390035,-30.0,1.0318837666834808,[-30.0, 1.0318837666834808],0.0,False,True,0.6068448890183743,6,23.090893150458662,200.93,prepare,0.0
61,2.0,-3.5815316776199237,0.8894613247730324,43.25782992444567,-30.0,1.2,[-30.0, 1.2],1.0,False,True,0.606594939794304,6,23.090893150458662,200.993,in_progress,0.0
61,3.0,-3.573537383940633,0.8914129107702448,42.322122351673066,-5.547117092019175,1.0627741924534406,[-5.547117092019175, 1.0627741924534406],1.0,False,True,0.6376047846348675,6,23.090893150458662,201.062,in_progress,0.0
61,4.0,-3.557528091159697,0.901299318525855,41.45238895348937,-13.10457067516003,1.01858030762473,[-13.10457067516003, 1.01858030762473],1.0,False,True,0.7174419565220996,6,23.090893150458662,201.135,in_progress,0.0
61,5.0,-3.5267447449658187,0.9196205883399926,39.866083620084524,14.82786467718006,1.2,[14.82786467718006, 1.2],1.0,False,True,0.88743880353565,6,23.090893150458662,201.183,in_progress,0.0
61,6.0,-3.4904587483622196,0.9610550266203906,41.849269378961644,-30.0,1.2,[-30.0, 1.2],1.0,False,True,1.1062962151529014,6,23.090893150458662,201.257,in_progress,0.0
61,7.0,-3.461146201655724,0.9960374774356978,43.55505408197778,-30.0,1.0217950884691442,[-30.0, 1.0217950884691442],1.0,False,True,1.2858961432239926,6,23.090893150458662,201.329,in_progress,0.0
61,8.0,-3.4042650790679785,1.02947812711314,40.14375173827651,7.186256713615272,1.2,[7.186256713615272, 1.2],1.0,False,True,1.5705217871218022,7,23.090893150458662,201.392,in_progress,0.0
61,9.0,-3.351434089306386,1.064149415906687,38.290929410325134,20.736464408221657,1.2,[20.736464408221657, 1.2],1.0,False,True,1.8415805556285247,7,23.090893150458662,201.452,in_progress,0.0
61,10.0,-3.2976036609256263,1.1141257170410848,39.649937426345936,-30.0,1.0,[-30.0, 1.0],1.0,False,True,2.1397495999208496,7,23.090893150458662,201.519,in_progress,0.0
61,11.0,-3.2225056315958716,1.1838412771089717,40.81144490024574,-15.959429278162698,1.1266972103897899,[-15.959429278162698, 1.1266972103897899],0.5,False,True,2.4490186041375677,7,23.090893150458662,201.584,in_progress,0.0
61,12.0,-3.1847907428957822,1.211805822465982,40.03085063849188,-30.0,1.1920101031869004,[-30.0, 1.1920101031869004],0.5,False,True,2.6321550987731936,7,23.090893150458662,201.647,in_progress,0.0
61,13.0,-3.1106162401414204,1.253913729057075,36.63372666923561,-21.50289366900547,1.114538345841147,[-21.50289366900547, 1.114538345841147],0.5,False,True,2.981869600012442,8,23.090893150458662,201.729,in_progress,0.0
61,14.0,-3.034012335006837,1.2863745054451097,32.29524563551221,17.205121659870734,1.0729420221812538,[17.205121659870734, 1.0729420221812538],0.5,False,True,3.334088159538283,8,23.090893150458662,201.793,in_progress,0.0
61,15.0,-2.959760421582468,1.321906968493888,30.189533927725424,11.99161358007754,1.0695599689978592,[11.99161358007754, 1.0695599689978592],0.5,False,True,3.5182774321029093,8,23.090893150458662,201.86,in_progress,0.0
61,16.0,-2.9004863537905665,1.3634459878780931,31.578164520840343,-8.694726198231656,1.0,[-8.694726198231656, 1.0],0.5,False,True,3.776883600628915,8,23.090893150458662,201.927,in_progress,0.0
61,17.0,-2.8366293393042192,1.4115347857864424,33.255805748613156,16.659938128918718,1.049022960539452,[16.659938128918718, 1.049022960539452],0.1,False,True,4.0556391015131945,8,23.090893150458662,201.958,in_progress,0.0
61,18.0,-2.78014192554214,1.457865799587867,35.01008996643081,30.0,1.103937903793597,[30.0, 1.103937903793597],0.1,False,True,4.3023994792009805,9,23.090893150458662,202.047,in_progress,0.0
61,19.0,-2.7234958487042795,1.5191708497674605,38.88258517196617,18.42044199113377,1.191142935366771,[18.42044199113377, 1.191142935366771],0.1,False,True,4.550539758801079,9,23.090893150458662,202.12,in_progress,0.0
61,20.0,-2.6749810355476686,1.5879531988043076,43.96029265653798,-17.33330790785164,1.144739011172958,[-17.33330790785164, 1.144739011172958],0.1,False,True,4.763813848637828,9,23.090893150458662,202.186,in_progress,0.0
61,21.0,-2.6369910556018947,1.6402422184175305,46.59206612930963,-10.459990905330976,1.0985329220957014,[-10.459990905330976, 1.0985329220957014],0.1,False,False,4.773541805136452,9,23.090893150458662,202.263,in_progress,0.0
61,22.0,-2.5751742010783647,1.7004556125075816,45.74795474354072,-10.255638687041117,1.1241739081777586,[-10.255638687041117, 1.1241739081777586],0.001,False,False,4.773541805136452,9,23.090893150458662,202.329,in_progress,0.0
61,23.0,-2.5200047504487713,1.7440747288785565,43.72469783279659,-22.101995102076117,1.1251606064498307,[-22.101995102076117, 1.1251606064498307],0.001,False,False,4.903773531340855,9,23.090893150458662,202.389,in_progress,0.0
61,24.0,-2.45492136591785,1.7859855946544005,40.49784897631356,1.1108586645154404,1.1567965662696946,[1.1108586645154404, 1.1567965662696946],0.001,False,False,5.147710892341689,9,23.090893150458662,202.451,in_progress,0.0
61,25.0,-2.3912939229087042,1.8278652869275342,38.41056129726813,29.506881250551416,1.0696427890428128,[29.506881250551416, 1.0696427890428128],0.001,True,False,5.385473866374284,9,23.090893150458662,202.509,off_track,0.0
62,1.0,-2.478208760641537,1.0791172537721865,-10.56858700611892,-5.929510706630204,1.0974873405720513,[-5.929510706630204, 1.0974873405720513],0.0,False,True,0.608046988546719,10,23.090893150458662,202.634,prepare,0.0
62,2.0,-2.478621085404233,1.0791068612817123,-10.530861413371554,-19.38282647398063,1.1781674467899226,[-19.38282647398063, 1.1781674467899226],1.0,False,True,0.6062996311479579,10,23.090893150458662,202.727,in_progress,0.0
62,3.0,-2.4691533336501323,1.0764915104253463,-10.655026453181307,15.168782633999285,1.168386151831375,[15.168782633999285, 1.168386151831375],1.0,False,True,0.648681177497705,10,23.090893150458662,202.779,in_progress,0.0
62,4.0,-2.448142428575893,1.0734078072353268,-10.459161123807062,-14.530517322956785,1.1952539918498903,[-14.530517322956785, 1.1952539918498903],1.0,False,True,0.74058149231951,10,23.090893150458662,202.858,in_progress,0.0
62,5.0,-2.412420401377097,1.0686216046953947,-10.008637935416697,-1.1289532575286678,1.04244295856077,[-1.1289532575286678, 1.04244295856077],1.0,False,True,0.896465882161622,10,23.090893150458662,202.93,in_progress,0.0
62,6.0,-2.3679676938677185,1.0549068901005338,-11.376266132623735,-30.0,1.1842385117591099,[-30.0, 1.1842385117591099],1.0,False,True,1.0996764905497973,10,23.090893150458662,202.996,in_progress,0.0
62,7.0,-2.318103365939539,1.0318313147259077,-14.318401363348896,0.9281585984521215,1.1236422280169889,[0.9281585984521215, 1.1236422280169889],1.0,False,True,1.3374536882866883,10,23.090893150458662,203.057,in_progress,0.0
62,8.0,-2.263751522406835,1.0066086799522307,-16.84174134582116,-30.0,1.03010537152375,[-30.0, 1.03010537152375],1.0,False,True,1.5967469037143411,10,23.090893150458662,203.12,in_progress,0.0
62,9.0,-2.2001370782961094,0.972471767109033,-20.076642260182197,2.5031002094341446,1.0,[2.5031002094341446, 1.0],1.0,False,True,1.907926275688472,11,23.090893150458662,203.195,in_progress,0.0
62,10.0,-2.1447848922859762,0.9395143441227167,-22.802165710019615,27.092205810337028,1.0496676130812097,[27.092205810337028, 1.0496676130812097],1.0,False,True,2.184116479930055,11,23.090893150458662,203.257,in_progress,0.0
62,11.0,-2.071750725501894,0.9133882713374392,-21.840958201981366,-19.610785877496777,1.0,[-19.610785877496777, 1.0],1.0,False,True,2.5259411050495424,11,23.090893150458662,203.323,in_progress,0.0
62,12.0,-2.0033105673733997,0.8920516978560697,-20.597081240349937,-0.805026204233279,1.0607534959033633,[-0.805026204233279, 1.0607534959033633],1.0,False,True,2.8318308101877325,11,23.090893150458662,203.395,in_progress,0.0
62,13.0,-1.9352442485692902,0.8627448240250278,-21.318651425580537,-28.9287474104581,1.1325105702040972,[-28.9287474104581, 1.1325105702040972],1.0,False,True,3.1520378539863696,12,23.090893150458662,203.456,in_progress,0.0
62,14.0,-1.869794025592625,0.8288018758394975,-23.099838640953177,-21.395478666755743,1.0925105122584347,[-21.395478666755743, 1.0925105122584347],1.0,False,True,3.4713306535922888,12,23.090893150458662,203.517,in_progress,0.0
62,15.0,-1.789478577542285,0.7656070020722302,-28.790116023565766,-17.627348919845552,1.1225082539121625,[-17.627348919845552, 1.1225082539121625],1.0,False,True,3.8919266011643168,12,23.090893150458662,203.593,in_progress,0.0
62,16.0,-1.7505562995681327,0.7300612437604201,-31.68235268355759,14.052521648426996,1.0235423768819445,[14.052521648426996, 1.0235423768819445],1.0,False,True,4.101782754451053,12,23.090893150458662,203.657,in_progress,0.0
62,17.0,-1.693440273068448,0.6878819605563066,-32.96175763359281,-19.53796390573754,1.120881565806785,[-19.53796390573754, 1.120881565806785],1.0,False,True,4.395496348024358,13,23.090893150458662,203.717,in_progress,0.0
62,18.0,-1.621209902362387,0.6388393726849686,-33.422902301920345,2.7721702404252397,1.2,[2.7721702404252397, 1.2],1.0,False,True,4.760803138233899,13,23.090893150458662,203.804,in_progress,0.0
62,19.0,-1.5627680568446496,0.5903077804036313,-35.26799597828524,8.315476102504121,1.2,[8.315476102504121, 1.2],0.5,False,True,5.038099878704802,13,23.090893150458662,203.848,in_progress,0.0
