episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
80,1.0,-4.022642487253515,-0.13436100204065735,93.58036129119883,-12.979833416018312,1.1167054630547297,[-12.979833416018312, 1.1167054630547297],0.0,False,True,0.6060946465660313,1,23.090893150458662,271.995,prepare,0.0
80,2.0,-4.022596658186511,-0.13442907847285976,93.54953400483345,-30.0,1.067901100353319,[-30.0, 1.067901100353319],1.0,False,True,0.6058182518481032,1,23.090893150458662,272.063,in_progress,0.0
80,3.0,-4.021373027454336,-0.12811765910881034,93.26963958404254,-19.687630674942568,1.1939341010535534,[-19.687630674942568, 1.1939341010535534],1.0,False,True,0.6335090962146828,1,23.090893150458662,272.127,in_progress,0.0
80,4.0,-4.011202011511234,-0.10373200985361247,90.45776728112166,20.396529988213636,1.1043982814645177,[20.396529988213636, 1.1043982814645177],1.0,False,True,0.7425542005031999,1,23.090893150458662,272.171,in_progress,0.0
80,5.0,-4.008219731017252,-0.07391976499390898,89.62831209944136,-30.0,1.1357869302936978,[-30.0, 1.1357869302936978],1.0,False,True,0.8722968264017327,2,23.090893150458662,272.261,in_progress,0.0
80,6.0,-4.004136234690952,-0.03161922805674061,88.81710812598416,-30.0,1.0289052817443238,[-30.0, 1.0289052817443238],1.0,False,True,1.0563324921548896,2,23.090893150458662,272.332,in_progress,0.0
80,7.0,-3.981486731430897,0.019271616835336097,83.76889655694016,-14.848057522724234,1.023629409326928,[-14.848057522724234, 1.023629409326928],1.0,False,True,1.2844380584419814,2,23.090893150458662,272.393,in_progress,0.0
80,8.0,-3.9532280145011685,0.06994895017162468,78.5176835348706,2.6694067392657956,1.2,[2.6694067392657956, 1.2],1.0,False,True,1.513740184081058,3,23.090893150458662,272.457,in_progress,0.0
80,9.0,-3.928343494252673,0.12659025925053702,75.44594437459799,-30.0,1.1296976857302579,[-30.0, 1.1296976857302579],1.0,False,True,1.7674983460956848,3,23.090893150458662,272.524,in_progress,0.0
80,10.0,-3.9031998833128925,0.19044677522586514,73.55280421972085,9.297967345857813,1.2,[9.297967345857813, 1.2],1.0,False,True,2.1194161580842024,3,23.090893150458662,272.581,in_progress,0.0
80,11.0,-3.8763236417888614,0.26135512553646867,72.3103711359941,2.5441091591212057,1.1038208252127324,[2.5441091591212057, 1.1038208252127324],1.0,False,True,2.4463921041682513,3,23.090893150458662,272.66,in_progress,0.0
80,12.0,-3.86067470253427,0.3299129286363899,73.59987712812766,4.654917605955248,1.2,[4.654917605955248, 1.2],1.0,False,True,2.7506289471731558,4,23.090893150458662,272.711,in_progress,0.0
80,13.0,-3.8523032455836854,0.4080568313580549,76.70040831619956,-26.074242540996508,1.0,[-26.074242540996508, 1.0],1.0,False,True,3.0865081016457676,4,23.090893150458662,272.783,in_progress,0.0
80,14.0,-3.84059540667213,0.4902549147748666,78.28552380968404,-30.0,1.2,[-30.0, 1.2],1.0,False,True,3.499512486405401,4,23.090893150458662,272.848,in_progress,0.0
80,15.0,-3.8141013176202665,0.564069142134914,75.81245203152972,-3.2639251059913157,1.0280458678119055,[-3.2639251059913157, 1.0280458678119055],1.0,False,True,3.8344014623830294,4,23.090893150458662,272.925,in_progress,0.0
80,16.0,-3.785530847042994,0.631173961789383,73.26929811370289,-11.643609326263299,1.0,[-11.643609326263299, 1.0],1.0,False,True,4.1483653249207215,5,23.090893150458662,272.987,in_progress,0.0
80,17.0,-3.7574088758328266,0.6994134230534056,71.63246174759269,-13.492699516185574,1.0091046922567888,[-13.492699516185574, 1.0091046922567888],1.0,False,True,4.465661311778402,5,23.090893150458662,273.048,in_progress,0.0
80,18.0,-3.701899328186062,0.7956767206240336,66.92378964672575,-10.2678887129473,1.0224667525084166,[-10.2678887129473, 1.0224667525084166],1.0,False,True,4.9486148838363935,5,23.090893150458662,273.133,in_progress,0.0
