episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
40,1.0,-4.022608885607654,-0.13406902970701395,93.53147638409011,-11.729544691375331,1.0,[-11.729544691375331, 1.0],0.0,False,True,0.6073669665114138,1,23.090893150458662,132.925,prepare,0.0
40,2.0,-4.022596658186509,-0.13442907847288021,93.5495340048337,-30.0,1.0681941331711973,[-30.0, 1.0681941331711973],1.0,False,True,0.6058182518481044,1,23.090893150458662,132.994,in_progress,0.0
40,3.0,-4.022281501332054,-0.12631603626195456,93.4102735961548,-30.0,1.2,[-30.0, 1.2],1.0,False,True,0.6409387163817997,1,23.090893150458662,133.058,in_progress,0.0
40,4.0,-4.011064967889313,-0.10560710134083653,90.39353665294566,-13.688829439397637,1.2,[-13.688829439397637, 1.2],1.0,False,True,0.7345163752903343,1,23.090893150458662,133.118,in_progress,0.0
40,5.0,-3.9989240664589594,-0.06933408059985816,87.46372477351612,10.255069717277145,1.2,[10.255069717277145, 1.2],1.0,False,True,0.8955899699885201,2,23.090893150458662,133.197,in_progress,0.0
40,6.0,-3.990481459565204,-0.02054950894584645,86.02219684746132,11.287245364356913,1.177601799724472,[11.287245364356913, 1.177601799724472],1.0,False,True,1.1092449468002585,2,23.090893150458662,133.255,in_progress,0.0
40,7.0,-3.999544978509221,0.039921005286011044,89.02712111914882,10.455816201287277,1.1338227731933082,[10.455816201287277, 1.1338227731933082],1.0,False,True,1.3667064539386204,2,23.090893150458662,133.319,in_progress,0.0
40,8.0,-4.012977112590043,0.10792423030769854,92.26197068891213,30.0,1.1654311398838682,[30.0, 1.1654311398838682],1.0,False,True,1.6550164400930516,3,23.090893150458662,133.356,in_progress,0.0
40,9.0,-4.034698371883513,0.18239545753997927,96.43808576064444,-14.034180747535705,1.138354944900913,[-14.034180747535705, 1.138354944900913],1.0,False,True,1.9344102781386467,3,23.090893150458662,133.452,in_progress,0.0
40,10.0,-4.061885250708369,0.25295070729880353,100.67292063249008,9.155159763957556,1.0582260944275275,[9.155159763957556, 1.0582260944275275],1.0,False,True,2.197669857070137,3,23.090893150458662,133.52,in_progress,0.0
40,11.0,-4.085878031534412,0.3205438929640601,103.13365315947821,-3.6715242599209574,1.0363578902152633,[-3.6715242599209574, 1.0363578902152633],0.5,False,True,2.45224050850765,3,23.090893150458662,133.598,in_progress,0.0
40,12.0,-4.112047741646026,0.39666158859296097,104.84567753222743,-30.0,1.0,[-30.0, 1.0],0.5,False,True,2.7398936698763263,4,23.090893150458662,133.625,in_progress,0.0
40,13.0,-4.128082844766969,0.472531752148438,103.99044451947265,7.055572785434634,1.098561970710745,[7.055572785434634, 1.098561970710745],0.5,False,True,3.038181265526772,4,23.090893150458662,133.721,in_progress,0.0
40,14.0,-4.14842822796595,0.5421825083108793,104.60142932804682,-8.31751974044035,1.0112062242748188,[-8.31751974044035, 1.0112062242748188],0.5,False,True,3.195394387083174,4,23.090893150458662,133.795,in_progress,0.0
